seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr17	7464238	7464312	75	*	X10445	26168	7465309	7475287	9979	+	996	upstream	996	SENP3
chr17	7465297	7465461	165	*	X10446	100533955	7465309	7482324	17016	+	0	overlapStart	0	SENP3-EIF4A1
chr17	7465297	7465461	165	*	X10446	26168	7465309	7475287	9979	+	0	overlapStart	0	SENP3
chr17	7465513	7465617	105	*	X10447	100533955	7465309	7482324	17016	+	0	inside	203	SENP3-EIF4A1
chr17	7465513	7465617	105	*	X10447	26168	7465309	7475287	9979	+	0	inside	203	SENP3
chr17	7476584	7476703	120	*	X10449	652965	7478031	7478165	135	+	1327	upstream	1327	SNORA48
chr17	7476854	7477018	165	*	X10450	652965	7478031	7478165	135	+	1012	upstream	1012	SNORA48
chr17	7477079	7477288	210	*	X10451	652965	7478031	7478165	135	+	742	upstream	742	SNORA48
chr17	7483034	7483153	120	*	X10452	968	7482805	7485429	2625	+	0	inside	228	CD68
chr17	7487024	7487158	135	*	X10453	9526	7486965	7496107	9143	+	0	inside	58	MPDU1
chr17	7516499	7516603	105	*	X10454	6462	7517382	7536700	19319	+	778	upstream	778	SHBG
chr17	7518030	7518224	195	*	X10455	9513	7494548	7518215	23668	-	0	overlapStart	0	FXR2
chr17	7518885	7518989	105	*	X10456	9513	7494548	7518215	23668	-	669	upstream	669	FXR2
chr17	7531110	7531304	195	*	X10458	112483	7529556	7531194	1639	-	0	overlapStart	0	SAT2
chr17	7553538	7553653	116	*	X10460	482	7554254	7561089	6836	+	600	upstream	600	ATP1B2
chr17	7554134	7554358	225	*	X10461	482	7554254	7561089	6836	+	0	overlapStart	0	ATP1B2
chr17	7590509	7590628	120	*	X10462	7157	7565097	7590868	25772	-	0	inside	239	TP53
chr17	7608194	7608283	90	*	X10463	1949	7608520	7614693	6174	+	236	upstream	236	EFNB3
chr17	7608314	7608478	165	*	X10464	1949	7608520	7614693	6174	+	41	upstream	41	EFNB3
chr17	7619872	7619989	118	*	X10465	146754	7621079	7737058	115980	+	1089	upstream	1089	DNAH2
chr17	7620123	7620572	450	*	X10466	146754	7621079	7737058	115980	+	506	upstream	506	DNAH2
chr17	7620935	7621039	105	*	X10467	146754	7621079	7737058	115980	+	39	upstream	39	DNAH2
chr17	7621160	7621410	251	*	X10468	146754	7621079	7737058	115980	+	0	inside	80	DNAH2
chr17	7741202	7741336	135	*	X10475	23135	7743235	7758118	14884	+	1898	upstream	1898	KDM6B
chr17	7741487	7741741	255	*	X10476	23135	7743235	7758118	14884	+	1493	upstream	1493	KDM6B
chr17	7741755	7741949	195	*	X10477	23135	7743235	7758118	14884	+	1285	upstream	1285	KDM6B
chr17	7742593	7742697	105	*	X10478	23135	7743235	7758118	14884	+	537	upstream	537	KDM6B
chr17	7742758	7742795	38	*	X10479	23135	7743235	7758118	14884	+	439	upstream	439	KDM6B
chr17	7760476	7760685	210	*	X10480	124637	7761064	7765600	4537	+	378	upstream	378	CYB5D1
chr17	7788081	7788083	3	*	X10481	1107	7788123	7816075	27953	+	39	upstream	39	CHD3
chr17	7788093	7788152	60	*	X10482	1107	7788123	7816075	27953	+	0	overlapStart	0	CHD3
chr17	7788198	7788317	120	*	X10483	1107	7788123	7816075	27953	+	0	inside	74	CHD3
chr17	7834263	7834397	135	*	X10489	9196	7825177	7832753	7577	-	1509	upstream	1509	KCNAB3
chr17	7834263	7834397	135	*	X10489	116840	7835442	7853237	17796	+	1044	upstream	1044	CNTROB
chr17	7834540	7834659	120	*	X10490	9196	7825177	7832753	7577	-	1786	upstream	1786	KCNAB3
chr17	7834540	7834659	120	*	X10490	116840	7835442	7853237	17796	+	782	upstream	782	CNTROB
chr17	7834938	7835042	105	*	X10491	116840	7835442	7853237	17796	+	399	upstream	399	CNTROB
chr17	7834938	7835042	105	*	X10491	58485	7833663	7835317	1655	-	0	inside	274	TRAPPC1
chr17	7835553	7835657	105	*	X10492	116840	7835442	7853237	17796	+	0	inside	110	CNTROB
chr17	7835553	7835657	105	*	X10492	58485	7833663	7835317	1655	-	235	upstream	235	TRAPPC1
chr17	8029242	8029391	150	*	X10495	84667	8023908	8027410	3503	-	1831	upstream	1831	HES7
chr17	8059365	8059454	90	*	X10500	5187	8043788	8059678	15891	-	0	inside	223	PER1
chr17	8066341	8066556	216	*	X10501	6844	8062465	8066293	3829	-	47	upstream	47	VAMP2
chr17	8066941	8067045	105	*	X10502	6844	8062465	8066293	3829	-	647	upstream	647	VAMP2
chr17	8067061	8067180	120	*	X10503	6844	8062465	8066293	3829	-	767	upstream	767	VAMP2
chr17	8067622	8067726	105	*	X10504	6844	8062465	8066293	3829	-	1328	upstream	1328	VAMP2
chr17	8079445	8079519	75	*	X10507	84314	8076297	8079714	3418	-	0	inside	194	TMEM107
chr17	8080405	8080509	105	*	X10508	84314	8076297	8079714	3418	-	690	upstream	690	TMEM107
chr17	8113663	8113737	75	*	X10510	9212	8108049	8113944	5896	-	0	inside	206	AURKB
chr17	8151374	8151493	120	*	X10512	5198	8152596	8173809	21214	+	1102	upstream	1102	PFAS
chr17	8151374	8151493	120	*	X10512	80169	8128139	8151413	23275	-	0	overlapStart	0	CTC1
chr17	8279913	8280043	131	*	X10515	124751	8271973	8280029	8057	-	0	overlapStart	0	KRBA2
chr17	8339045	8339086	42	*	X10518	81565	8339170	8371495	32326	+	83	upstream	83	NDEL1
chr17	8533717	8533956	240	*	X10522	4628	8377523	8534079	156557	-	0	inside	122	MYH10
chr17	8533987	8534121	135	*	X10523	4628	8377523	8534079	156557	-	0	overlapStart	0	MYH10
chr17	8649180	8649314	135	*	X10524	146849	8633246	8648154	14909	-	1025	upstream	1025	CCDC42
chr17	8649321	8649524	204	*	X10525	146849	8633246	8648154	14909	-	1166	upstream	1166	CCDC42
chr17	9478931	9479020	90	*	X10526	146845	9479944	9546776	66833	+	923	upstream	923	CFAP52
chr17	9478931	9479020	90	*	X10526	9482	9153788	9479275	325488	-	0	inside	254	STX8
chr17	9548045	9548051	7	*	X10527	124739	9548580	9633003	84424	+	528	upstream	528	USP43
chr17	9548697	9548861	165	*	X10528	124739	9548580	9633003	84424	+	0	inside	116	USP43
chr17	10601693	10601782	90	*	X10529	6341	10583649	10600885	17237	-	807	upstream	807	SCO1
chr17	10634621	10634673	53	*	X10530	388335	10616639	10633646	17008	-	974	upstream	974	TMEM220
chr17	11901048	11901152	105	*	X10531	7566	11880762	11900785	20024	-	262	upstream	262	ZNF18
chr17	11924283	11924477	195	*	X10532	6416	11924135	12047051	122917	+	0	inside	147	MAP2K4
chr17	13505380	13505514	135	*	X10536	9955	13399006	13505244	106239	-	135	upstream	135	HS3ST3A1
chr17	13505575	13505709	135	*	X10537	9955	13399006	13505244	106239	-	330	upstream	330	HS3ST3A1
chr17	13971626	13971641	16	*	X10538	1352	13972719	14111996	139278	+	1077	upstream	1077	COX10
chr17	13972491	13972610	120	*	X10539	1352	13972719	14111996	139278	+	108	upstream	108	COX10
chr17	13972491	13972610	120	*	X10539	100874058	13932609	13972775	40167	-	0	inside	164	COX10-AS1
chr17	14203265	14203384	120	*	X10540	9953	14204506	14249492	44987	+	1121	upstream	1121	HS3ST3B1
chr17	14203865	14203969	105	*	X10541	9953	14204506	14249492	44987	+	536	upstream	536	HS3ST3B1
chr17	15466899	15466942	44	*	X10545	100533496	15339332	15466945	127614	-	0	inside	2	TVP23C-CDRT4
chr17	15466899	15466942	44	*	X10545	201158	15405578	15466945	61368	-	0	inside	2	TVP23C
chr17	16284514	16284768	255	*	X10547	7314	16284367	16286054	1688	+	0	inside	146	UBB
chr17	16318519	16318653	135	*	X10549	51393	16318856	16340317	21462	+	202	upstream	202	TRPV2
chr17	16557155	16557274	120	*	X10552	57547	16524048	16557167	33120	-	0	overlapStart	0	ZNF624
chr17	16945400	16945534	135	*	X10555	23164	16946074	17095962	149889	+	539	upstream	539	MPRIP
chr17	17140041	17140235	195	*	X10559	201163	17115527	17140502	24976	-	0	inside	266	FLCN
chr17	17140041	17140235	195	*	X10559	201164	17104309	17140502	36194	-	0	inside	266	PLD6
chr17	17380201	17380223	23	*	X10562	55090	17380300	17396534	16235	+	76	upstream	76	MED9
chr17	17399612	17399798	187	*	X10564	51655	17397753	17399709	1957	-	0	overlapStart	0	RASD1
chr17	17494626	17494730	105	*	X10566	10400	17408877	17495017	86141	-	0	inside	286	PEMT
chr17	17740270	17740404	135	*	X10578	6720	17714663	17740325	25663	-	0	overlapStart	0	SREBF1
chr17	17875149	17875388	240	*	X10582	83450	17876127	17920189	44063	+	738	upstream	738	DRC3
chr17	17875569	17875838	270	*	X10583	83450	17876127	17920189	44063	+	288	upstream	288	DRC3
chr17	17875569	17875838	270	*	X10583	146691	17746822	17875784	128963	-	0	overlapStart	0	TOM1L2
chr17	17942842	17942976	135	*	X10584	79018	17942611	17971718	29108	+	0	inside	230	GID4
chr17	17942842	17942976	135	*	X10584	91647	17918373	17942480	24108	-	361	upstream	361	ATPAF2
chr17	17943262	17943411	150	*	X10585	91647	17918373	17942480	24108	-	781	upstream	781	ATPAF2
chr17	17943862	17944056	195	*	X10586	91647	17918373	17942480	24108	-	1381	upstream	1381	ATPAF2
chr17	17944267	17944282	16	*	X10587	91647	17918373	17942480	24108	-	1786	upstream	1786	ATPAF2
chr17	18129125	18129319	195	*	X10589	3996	18128936	18148188	19253	+	0	inside	188	LLGL1
chr17	18162019	18162123	105	*	X10592	125170	18163848	18169095	5248	+	1724	upstream	1724	MIEF2
chr17	18162019	18162123	105	*	X10592	2314	18148131	18162230	14100	-	0	inside	106	FLII
chr17	18218337	18218456	120	*	X10594	140775	18218594	18231370	12777	+	137	upstream	137	SMCR8
chr17	18218337	18218456	120	*	X10594	7156	18177235	18218321	41087	-	15	upstream	15	TOP3A
chr17	18585824	18585856	33	*	X10596	729288	18561742	18585572	23831	-	251	upstream	251	ZNF286B
chr17	18908726	18908830	105	*	X10602	644815	18874381	18908060	33680	-	665	upstream	665	FAM83G
chr17	18908876	18908995	120	*	X10603	644815	18874381	18908060	33680	-	815	upstream	815	FAM83G
chr17	19140651	19140742	92	*	X10604	22905	19140690	19240028	99339	+	0	overlapStart	0	EPN2
chr17	19140840	19141094	255	*	X10605	22905	19140690	19240028	99339	+	0	inside	149	EPN2
chr17	19280192	19280311	120	*	X10609	5598	19281034	19286857	5824	+	722	upstream	722	MAPK7
chr17	19281023	19281247	225	*	X10610	5598	19281034	19286857	5824	+	0	overlapStart	0	MAPK7
chr17	19281023	19281247	225	*	X10610	27077	19240867	19281495	40629	-	0	inside	247	B9D1
chr17	19281902	19282021	120	*	X10611	27077	19240867	19281495	40629	-	406	upstream	406	B9D1
chr17	19290182	19290346	165	*	X10612	4239	19286755	19290532	3778	-	0	inside	185	MFAP4
chr17	19290362	19290601	240	*	X10613	4239	19286755	19290532	3778	-	0	overlapStart	0	MFAP4
chr17	19291082	19291115	34	*	X10614	4239	19286755	19290532	3778	-	549	upstream	549	MFAP4
chr17	19881105	19881224	120	*	X10618	11216	19807765	19881169	73405	-	0	overlapStart	0	AKAP10
chr17	21156743	21156847	105	*	X10631	256302	21142184	21156578	14395	-	164	upstream	164	NATD1
chr17	21187947	21188032	86	*	X10633	5606	21187968	21218551	30584	+	0	overlapStart	0	MAP2K3
chr17	21188213	21188362	150	*	X10634	5606	21187968	21218551	30584	+	0	inside	244	MAP2K3
chr17	26220200	26220289	90	*	X10650	201229	26205340	26220409	15070	-	0	inside	119	LYRM9
chr17	26220200	26220289	90	*	X10650	4843	26083792	26220409	136618	-	0	inside	119	NOS2
chr17	26368047	26368145	99	*	X10651	51701	26369688	26523404	153717	+	1542	upstream	1542	NLK
chr17	26368887	26369021	135	*	X10652	51701	26369688	26523404	153717	+	666	upstream	666	NLK
chr17	26369187	26369321	135	*	X10653	51701	26369688	26523404	153717	+	366	upstream	366	NLK
chr17	26644919	26644979	61	*	X10654	27346	26646121	26655711	9591	+	1141	upstream	1141	TMEM97
chr17	26683105	26683209	105	*	X10655	147007	26684687	26689089	4403	+	1477	upstream	1477	TMEM199
chr17	26683105	26683209	105	*	X10655	23098	26684687	26728065	43379	+	1477	upstream	1477	SARM1
chr17	26698366	26698620	255	*	X10658	7448	26694299	26697373	3075	-	992	upstream	992	VTN
chr17	26698828	26698902	75	*	X10659	7448	26694299	26697373	3075	-	1454	upstream	1454	VTN
chr17	26733304	26733438	135	*	X10661	113235	26721661	26733230	11570	-	73	upstream	73	SLC46A1
chr17	26879218	26879352	135	*	X10663	9094	26873725	26879646	5922	-	0	inside	293	UNC119
chr17	26879586	26879780	195	*	X10664	9094	26873725	26879646	5922	-	0	overlapStart	0	UNC119
chr17	26925631	26925735	105	*	X10667	100506436	26926151	26944395	18245	+	415	upstream	415	SPAG5-AS1
chr17	26971704	26971988	285	*	X10668	9703	26941458	26972177	30720	-	0	inside	188	KIAA0100
chr17	26988598	26988747	150	*	X10669	6830	26989302	27029249	39948	+	554	upstream	554	SUPT6H
chr17	26989484	26989543	60	*	X10670	6830	26989302	27029249	39948	+	0	inside	181	SUPT6H
chr17	26989484	26989543	60	*	X10670	6388	26975374	26989207	13834	-	276	upstream	276	SDF2
chr17	27047222	27047326	105	*	X10673	83871	27041299	27045286	3988	-	1935	upstream	1935	RAB34
chr17	27047222	27047326	105	*	X10673	6147	27047000	27051374	4375	+	0	inside	221	RPL23A
chr17	27047222	27047326	105	*	X10673	26808	27047568	27047634	67	+	241	upstream	241	SNORD42B
chr17	27054178	27054312	135	*	X10675	116238	27051366	27053949	2584	-	228	upstream	228	TLCD1
chr17	27054178	27054312	135	*	X10675	284086	27055832	27069784	13953	+	1519	upstream	1519	NEK8
chr17	27055558	27055647	90	*	X10676	116238	27051366	27053949	2584	-	1608	upstream	1608	TLCD1
chr17	27055558	27055647	90	*	X10676	284086	27055832	27069784	13953	+	184	upstream	184	NEK8
chr17	27055751	27055855	105	*	X10677	116238	27051366	27053949	2584	-	1801	upstream	1801	TLCD1
chr17	27055751	27055855	105	*	X10677	284086	27055832	27069784	13953	+	0	overlapStart	0	NEK8
chr17	27055886	27055975	90	*	X10678	116238	27051366	27053949	2584	-	1936	upstream	1936	TLCD1
chr17	27055886	27055975	90	*	X10678	284086	27055832	27069784	13953	+	0	inside	53	NEK8
chr17	27070500	27070589	90	*	X10679	9618	27071023	27077976	6954	+	433	upstream	433	TRAF4
chr17	27070920	27071009	90	*	X10680	9618	27071023	27077976	6954	+	13	upstream	13	TRAF4
chr17	27071274	27071438	165	*	X10681	9618	27071023	27077976	6954	+	0	inside	250	TRAF4
chr17	27169466	27169555	90	*	X10687	55731	27082996	27169841	86846	-	0	inside	285	FAM222B
chr17	27169565	27169654	90	*	X10688	55731	27082996	27169841	86846	-	0	inside	186	FAM222B
chr17	27224398	27224502	105	*	X10689	2319	27206357	27224715	18359	-	0	inside	212	FLOT2
chr17	27278390	27278479	90	*	X10692	57649	27232271	27278508	46238	-	0	inside	28	PHF12
chr17	27507154	27507209	56	*	X10698	399687	27400528	27507407	106880	-	0	inside	197	MYO18A
chr17	27507285	27507288	4	*	X10699	399687	27400528	27507407	106880	-	0	inside	118	MYO18A
chr17	27717334	27717498	165	*	X10703	100616122	27717680	27717748	69	+	181	upstream	181	MIR4523
chr17	27717334	27717498	165	*	X10703	57551	27717943	27878921	160979	+	444	upstream	444	TAOK1
chr17	27718099	27718323	225	*	X10704	57551	27717943	27878921	160979	+	0	inside	155	TAOK1
chr17	27894140	27894190	51	*	X10705	90313	27895739	27900175	4437	+	1548	upstream	1548	TP53I13
chr17	27894140	27894190	51	*	X10705	116236	27887689	27894042	6354	-	97	upstream	97	ABHD15
chr17	27895171	27895305	135	*	X10706	90313	27895739	27900175	4437	+	433	upstream	433	TP53I13
chr17	27895171	27895305	135	*	X10706	116236	27887689	27894042	6354	-	1128	upstream	1128	ABHD15
chr17	27895591	27895785	195	*	X10707	90313	27895739	27900175	4437	+	0	overlapStart	0	TP53I13
chr17	27895591	27895785	195	*	X10707	116236	27887689	27894042	6354	-	1548	upstream	1548	ABHD15
chr17	27916174	27916278	105	*	X10708	124930	27916801	27941779	24979	+	522	upstream	522	ANKRD13B
chr17	27917466	27917580	115	*	X10709	28964	27900487	27916610	16124	-	855	upstream	855	GIT1
chr17	27918111	27918200	90	*	X10710	28964	27900487	27916610	16124	-	1500	upstream	1500	GIT1
chr17	27918462	27918551	90	*	X10711	28964	27900487	27916610	16124	-	1851	upstream	1851	GIT1
chr17	27949306	27949425	120	*	X10721	84940	27941774	27948441	6668	-	864	upstream	864	CORO6
chr17	28256779	28256913	135	*	X10724	374786	28256874	28435470	178597	+	0	overlapStart	0	EFCAB5
chr17	28256779	28256913	135	*	X10724	85464	27952965	28257018	304054	-	0	inside	104	SSH2
chr17	28256959	28257273	315	*	X10725	374786	28256874	28435470	178597	+	0	inside	84	EFCAB5
chr17	28256959	28257273	315	*	X10725	85464	27952965	28257018	304054	-	0	overlapStart	0	SSH2
chr17	28257404	28257568	165	*	X10726	85464	27952965	28257018	304054	-	385	upstream	385	SSH2
chr17	28703966	28704010	45	*	X10729	1362	28705942	28796675	90734	+	1931	upstream	1931	CPD
chr17	28804659	28804823	165	*	X10730	9527	28804426	28853832	49407	+	0	inside	232	GOSR1
chr17	29034653	29034750	98	*	X10733	440423	29036626	29097068	60443	+	1875	upstream	1875	SUZ12P1
chr17	29035366	29035485	120	*	X10734	440423	29036626	29097068	60443	+	1140	upstream	1140	SUZ12P1
chr17	29035561	29035650	90	*	X10735	440423	29036626	29097068	60443	+	975	upstream	975	SUZ12P1
chr17	29036401	29036505	105	*	X10736	440423	29036626	29097068	60443	+	120	upstream	120	SUZ12P1
chr17	29151088	29151492	405	*	X10741	51379	29109702	29151778	42077	-	0	inside	285	CRLF3
chr17	29151733	29151769	37	*	X10742	51379	29109702	29151778	42077	-	0	inside	8	CRLF3
chr17	29421669	29421803	135	*	X10744	4763	29421945	29708905	286961	+	141	upstream	141	NF1
chr17	29421669	29421803	135	*	X10744	100616266	29421368	29421443	76	-	225	upstream	225	MIR4733
chr17	29422002	29422196	195	*	X10745	4763	29421945	29708905	286961	+	0	inside	56	NF1
chr17	29422002	29422196	195	*	X10745	100616266	29421368	29421443	76	-	558	upstream	558	MIR4733
chr17	29422509	29422703	195	*	X10746	100616266	29421368	29421443	76	-	1065	upstream	1065	MIR4733
chr17	29886136	29886206	71	*	X10758	406968	29887015	29887102	88	+	808	upstream	808	MIR193A
chr17	30185952	30186056	105	*	X10761	55352	30178884	30186326	7443	-	0	inside	269	COPRS
chr17	30186389	30186446	58	*	X10762	55352	30178884	30186326	7443	-	62	upstream	62	COPRS
chr17	30228429	30228548	120	*	X10763	55813	30190190	30228729	38540	-	0	inside	180	UTP6
chr17	30228975	30229018	44	*	X10764	55813	30190190	30228729	38540	-	245	upstream	245	UTP6
chr17	30264287	30264466	180	*	X10765	23512	30264044	30328057	64014	+	0	inside	242	SUZ12
chr17	30333885	30333974	90	*	X10766	114659	30335037	30380519	45483	+	1062	upstream	1062	LRRC37B
chr17	30334072	30334206	135	*	X10767	114659	30335037	30380519	45483	+	830	upstream	830	LRRC37B
chr17	30334440	30334574	135	*	X10768	114659	30335037	30380519	45483	+	462	upstream	462	LRRC37B
chr17	30335085	30335219	135	*	X10769	114659	30335037	30380519	45483	+	0	inside	47	LRRC37B
chr17	30469691	30469840	150	*	X10771	55288	30469473	30552746	83274	+	0	inside	217	RHOT1
chr17	30593194	30593238	45	*	X10773	162494	30593195	30651680	58486	+	0	overlapStart	0	RHBDL3
chr17	30668931	30669050	120	*	X10776	64149	30655460	30669228	13769	-	0	inside	177	C17orf75
chr17	30770716	30770835	120	*	X10778	5717	30771481	30810337	38857	+	645	upstream	645	PSMD11
chr17	30771237	30771371	135	*	X10779	5717	30771481	30810337	38857	+	109	upstream	109	PSMD11
chr17	30813595	30813620	26	*	X10781	8851	30814105	30818271	4167	+	484	upstream	484	CDK5R1
chr17	30813666	30813770	105	*	X10782	8851	30814105	30818271	4167	+	334	upstream	334	CDK5R1
chr17	30814386	30814505	120	*	X10783	8851	30814105	30818271	4167	+	0	inside	280	CDK5R1
chr17	31204146	31204235	90	*	X10787	4642	30819628	31203902	384275	-	243	upstream	243	MYO1D
chr17	31255097	31255156	60	*	X10788	26022	31254928	31268667	13740	+	0	inside	168	TMEM98
chr17	33415933	33416067	135	*	X10791	117584	33336131	33416348	80218	-	0	inside	280	RFFL
chr17	33416216	33416332	117	*	X10792	117584	33336131	33416348	80218	-	0	inside	15	RFFL
chr17	33446786	33446860	75	*	X10793	54752	33448631	33457751	9121	+	1770	upstream	1770	FNDC8
chr17	33569562	33569651	90	*	X10794	162394	33570086	33594761	24676	+	434	upstream	434	SLFN5
chr17	33905319	33905438	120	*	X10796	5193	33901814	33905656	3843	-	0	inside	217	PEX12
chr17	34058918	34059228	311	*	X10799	91608	34058679	34070540	11862	+	0	inside	238	RASL10B
chr17	34122604	34122708	105	*	X10801	79148	34083269	34122640	39372	-	0	overlapStart	0	MMP28
chr17	34136671	34136790	120	*	X10802	8148	34136459	34174246	37788	+	0	inside	211	TAF15
chr17	34842654	34842803	150	*	X10808	9326	34842473	34855154	12682	+	0	inside	180	ZNHIT3
chr17	34900596	34900760	165	*	X10809	79893	34900737	34946276	45540	+	0	overlapStart	0	GGNBP2
chr17	34957990	34958079	90	*	X10815	79922	34958025	34965407	7383	+	0	overlapStart	0	MRM1
chr17	35293163	35293247	85	*	X10818	3975	35294772	35301915	7144	+	1524	upstream	1524	LHX1
chr17	35305593	35305667	75	*	X10819	26574	35306175	35414171	107997	+	507	upstream	507	AATF
chr17	35767056	35767355	300	*	X10822	6871	35766977	35837226	70250	+	0	inside	78	TADA2A
chr17	35767056	35767355	300	*	X10822	31	35441927	35766902	324976	-	153	upstream	153	ACACA
chr17	35850061	35850195	135	*	X10823	11072	35849951	35873588	23638	+	0	inside	109	DUSP14
chr17	35969210	35969359	150	*	X10825	11276	35874900	35969486	94587	-	0	inside	126	SYNRG
chr17	36507811	36507960	150	*	X10832	30837	36508007	36561846	53840	+	46	upstream	46	SOCS7
chr17	36507976	36508065	90	*	X10833	30837	36508007	36561846	53840	+	0	overlapStart	0	SOCS7
chr17	36584027	36584118	92	*	X10840	57636	36584720	36668628	83909	+	601	upstream	601	ARHGAP23
chr17	36584254	36584373	120	*	X10841	57636	36584720	36668628	83909	+	346	upstream	346	ARHGAP23
chr17	36762237	36762386	150	*	X10854	80725	36686259	36762183	75925	-	53	upstream	53	SRCIN1
chr17	36762552	36762746	195	*	X10855	80725	36686259	36762183	75925	-	368	upstream	368	SRCIN1
chr17	36762882	36763121	240	*	X10856	80725	36686259	36762183	75925	-	698	upstream	698	SRCIN1
chr17	36763257	36763331	75	*	X10857	80725	36686259	36762183	75925	-	1073	upstream	1073	SRCIN1
chr17	36860313	36860389	77	*	X10865	100616203	36858515	36858584	70	-	1728	upstream	1728	MIR4734
